,activity,locality,traveling,domestic,date,day,month,year,period
2462,False,Písek,False,True,1258-03-19,19,3,1258,2
2463,False,Písek,False,True,1258-03-20,20,3,1258,2
2464,False,Písek,False,True,1258-03-21,21,3,1258,2
2465,False,Písek,False,True,1258-03-22,22,3,1258,2
2466,False,Písek,False,True,1258-03-23,23,3,1258,2
2467,False,Písek,False,True,1258-03-24,24,3,1258,2
2468,True,Písek,False,True,1258-03-25,25,3,1258,2
2469,False,Písek,False,True,1258-03-26,26,3,1258,2
2470,False,Písek,False,True,1258-03-27,27,3,1258,2
2471,False,Písek,False,True,1258-03-28,28,3,1258,2
2472,False,Písek,False,True,1258-03-29,29,3,1258,2
2473,False,Písek,False,True,1258-03-30,30,3,1258,2
2474,False,Písek,False,True,1258-03-31,31,3,1258,2
2475,False,Písek,False,True,1258-04-01,1,4,1258,2
2476,False,Písek,False,True,1258-04-02,2,4,1258,2
2477,False,Písek,False,True,1258-04-03,3,4,1258,2
2478,False,Písek,False,True,1258-04-04,4,4,1258,2
2479,False,Písek,False,True,1258-04-05,5,4,1258,2
2480,False,Písek,False,True,1258-04-06,6,4,1258,2
2481,False,Písek,False,True,1258-04-07,7,4,1258,2
2482,False,Písek,False,True,1258-04-08,8,4,1258,2
2483,False,Písek,False,True,1258-04-09,9,4,1258,2
2484,False,Písek,False,True,1258-04-10,10,4,1258,2
2485,False,Písek,False,True,1258-04-11,11,4,1258,2
2486,False,Písek,False,True,1258-04-12,12,4,1258,2
2487,False,Písek,False,True,1258-04-13,13,4,1258,2
2488,False,Písek,False,True,1258-04-14,14,4,1258,2
2489,False,Písek,False,True,1258-04-15,15,4,1258,2
2490,False,Písek,False,True,1258-04-16,16,4,1258,2
2491,False,Písek,False,True,1258-04-17,17,4,1258,2
2492,False,Písek,False,True,1258-04-18,18,4,1258,2
2493,False,Písek,True,True,1258-04-19,19,4,1258,2
2494,False,Zvíkov,False,True,1258-04-20,20,4,1258,2
2495,False,Zvíkov,False,True,1258-04-21,21,4,1258,2
2496,False,Zvíkov,False,True,1258-04-22,22,4,1258,2
2497,False,Zvíkov,False,True,1258-04-23,23,4,1258,2
2498,False,Zvíkov,False,True,1258-04-24,24,4,1258,2
2499,False,Zvíkov,False,True,1258-04-25,25,4,1258,2
2500,False,Zvíkov,False,True,1258-04-26,26,4,1258,2
2501,False,Zvíkov,False,True,1258-04-27,27,4,1258,2
2502,False,Zvíkov,False,True,1258-04-28,28,4,1258,2
2503,False,Zvíkov,False,True,1258-04-29,29,4,1258,2
2504,False,Zvíkov,False,True,1258-04-30,30,4,1258,2
2505,False,Zvíkov,False,True,1258-05-01,1,5,1258,2
2506,False,Zvíkov,False,True,1258-05-02,2,5,1258,2
2507,False,Zvíkov,False,True,1258-05-03,3,5,1258,2
2508,False,Zvíkov,False,True,1258-05-04,4,5,1258,2
2509,False,Zvíkov,False,True,1258-05-05,5,5,1258,2
2510,False,Zvíkov,False,True,1258-05-06,6,5,1258,2
2511,False,Zvíkov,False,True,1258-05-07,7,5,1258,2
2512,False,Zvíkov,False,True,1258-05-08,8,5,1258,2
2513,False,Zvíkov,False,True,1258-05-09,9,5,1258,2
2514,False,Zvíkov,False,True,1258-05-10,10,5,1258,2
2515,False,Zvíkov,False,True,1258-05-11,11,5,1258,2
2516,False,Zvíkov,False,True,1258-05-12,12,5,1258,2
2517,False,Zvíkov,False,True,1258-05-13,13,5,1258,2
2518,False,Zvíkov,False,True,1258-05-14,14,5,1258,2
2519,True,Zvíkov,True,True,1258-05-15,15,5,1258,2
2520,False,False,True,True,1258-05-16,16,5,1258,2
2521,False,False,True,True,1258-05-17,17,5,1258,2
2522,False,False,True,True,1258-05-18,18,5,1258,2
2523,False,False,True,True,1258-05-19,19,5,1258,2
2524,False,False,True,True,1258-05-20,20,5,1258,2
2525,False,False,True,True,1258-05-21,21,5,1258,2
2526,False,False,True,True,1258-05-22,22,5,1258,2
2527,True,Uherské Hradiště,False,True,1258-05-23,23,5,1258,2
2528,False,Uherské Hradiště,False,True,1258-05-24,24,5,1258,2
2529,False,Uherské Hradiště,False,True,1258-05-25,25,5,1258,2
2530,False,Uherské Hradiště,False,True,1258-05-26,26,5,1258,2
2531,False,Uherské Hradiště,False,True,1258-05-27,27,5,1258,2
2532,False,Uherské Hradiště,False,True,1258-05-28,28,5,1258,2
2533,False,Uherské Hradiště,False,True,1258-05-29,29,5,1258,2
2534,False,Uherské Hradiště,False,True,1258-05-30,30,5,1258,2
2535,False,Uherské Hradiště,False,True,1258-05-31,31,5,1258,2
2536,False,Uherské Hradiště,False,True,1258-06-01,1,6,1258,2
2537,False,Uherské Hradiště,False,True,1258-06-02,2,6,1258,2
2538,False,Uherské Hradiště,False,True,1258-06-03,3,6,1258,2
2539,False,Uherské Hradiště,False,True,1258-06-04,4,6,1258,2
2540,False,Uherské Hradiště,False,True,1258-06-05,5,6,1258,2
2541,False,Uherské Hradiště,False,True,1258-06-06,6,6,1258,2
2542,False,Uherské Hradiště,False,True,1258-06-07,7,6,1258,2
2543,False,Uherské Hradiště,False,True,1258-06-08,8,6,1258,2
2544,False,Uherské Hradiště,False,True,1258-06-09,9,6,1258,2
2545,False,Uherské Hradiště,False,True,1258-06-10,10,6,1258,2
2546,False,Uherské Hradiště,False,True,1258-06-11,11,6,1258,2
2547,False,Uherské Hradiště,False,True,1258-06-12,12,6,1258,2
2548,False,Uherské Hradiště,False,True,1258-06-13,13,6,1258,2
2549,False,Uherské Hradiště,False,True,1258-06-14,14,6,1258,2
2550,False,Uherské Hradiště,False,True,1258-06-15,15,6,1258,2
2551,False,Uherské Hradiště,False,True,1258-06-16,16,6,1258,2
2552,False,Uherské Hradiště,False,True,1258-06-17,17,6,1258,2
2553,False,Uherské Hradiště,False,True,1258-06-18,18,6,1258,2
2554,False,Uherské Hradiště,False,True,1258-06-19,19,6,1258,2
2555,False,Uherské Hradiště,True,True,1258-06-20,20,6,1258,2
